orderID,uniqueID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,Freight,productID,unitPrice,quantity,discount,companyName,contactName,contactTitle,employeeslastName,employeesfirstName,employeestitle,productName,supplierID,categoryID,quantityPerUnit,unitPrice1,unitsInStock,unitsOnOrder,reorderLevel,discontinued,categoryName,supplierscompanyName,supplierscontactName,supplierscontactTitle
10281,87,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,1,294,24,36,6,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Peacock,Margaret,Sales Representative,Guaraná Fantástica,10,1,12 - 355 ml cans,45,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10281,88,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,1,294,35,144,4,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Peacock,Margaret,Sales Representative,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep
10282,89,ROMEY,4,1996-08-15,1996-09-12,1996-08-21,1,1269,30,207,6,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Peacock,Margaret,Sales Representative,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,2589,10,0,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets
10282,90,ROMEY,4,1996-08-15,1996-09-12,1996-08-21,1,1269,57,156,2,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Peacock,Margaret,Sales Representative,Ravioli Angelo,26,5,24 - 250 g pkgs,195,36,0,20,0,Grains/Cereals,Pasta Buttini srl,Giovanni Giudici,Order Administrator
10276,91,TORTU,8,1996-08-08,1996-08-22,1996-08-14,3,1384,10,248,15,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Callahan,Laura,Inside Sales Coordinator,Ikura,4,8,12 - 200 ml jars,31,31,0,0,0,Seafood,Tokyo Traders,Yoshi Nagase,Marketing Manager
10276,92,TORTU,8,1996-08-08,1996-08-22,1996-08-14,3,1384,13,48,10,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Callahan,Laura,Inside Sales Coordinator,Konbu,6,8,2 kg box,6,24,0,5,0,Seafood,Mayumi's,Mayumi Ohno,Marketing Representative
10283,93,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,8481,19,73,18,0,LILA-Supermercado,Carlos González,Accounting Manager,Leverling,Janet,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,92,25,0,5,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10283,94,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,8481,60,272,35,0,LILA-Supermercado,Carlos González,Accounting Manager,Leverling,Janet,Sales Representative,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10283,95,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,8481,72,278,3,0,LILA-Supermercado,Carlos González,Accounting Manager,Leverling,Janet,Sales Representative,Mozzarella di Giovanni,14,4,24 - 200 g pkgs,348,14,0,0,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10284,96,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,7656,27,351,15,25,Lehmanns Marktstand,Renate Messner,Sales Representative,Peacock,Margaret,Sales Representative,Schoggi Schokolade,11,3,100 - 100 g pieces,439,49,0,30,0,Confections,Heli SüÁEwaren GmbH & Co KG,Petra Winkler,Sales Manager
10284,97,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,7656,44,155,21,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Peacock,Margaret,Sales Representative,Gula Malacca,20,2,20 - 2 kg bags,1945,27,0,15,0,Condiments,Leka Trading,Chandra Leka,Owner
10284,98,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,7656,60,272,20,25,Lehmanns Marktstand,Renate Messner,Sales Representative,Peacock,Margaret,Sales Representative,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10284,99,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,7656,67,112,5,25,Lehmanns Marktstand,Renate Messner,Sales Representative,Peacock,Margaret,Sales Representative,Laughing Lumberjack Lager,16,1,24 - 12 oz bottles,14,52,0,10,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep
10285,100,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,7683,1,144,45,2,QUICK-Stop,Horst Kloss,Accounting Manager,Davolio,Nancy,Sales Representative,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10285,101,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,7683,40,147,40,2,QUICK-Stop,Horst Kloss,Accounting Manager,Davolio,Nancy,Sales Representative,Boston Crab Meat,19,8,24 - 4 oz tins,184,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10285,102,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,7683,53,262,36,2,QUICK-Stop,Horst Kloss,Accounting Manager,Davolio,Nancy,Sales Representative,Perth Pasties,24,6,48 pieces,328,0,0,0,1,Meat/Poultry,G'day, Mate,Wendy Mackenzie
10286,103,QUICK,8,1996-08-21,1996-09-18,1996-08-30,3,22924,35,144,100,0,QUICK-Stop,Horst Kloss,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep
10286,104,QUICK,8,1996-08-21,1996-09-18,1996-08-30,3,22924,62,394,40,0,QUICK-Stop,Horst Kloss,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Tarte au sucre,29,3,48 pies,493,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10287,105,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,1276,16,139,40,15,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Callahan,Laura,Inside Sales Coordinator,Pavlova,7,3,32 - 500 g boxes,1745,29,0,10,0,Confections,Pavlova, Ltd,Ian Devling
10287,106,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,1276,34,112,20,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Callahan,Laura,Inside Sales Coordinator,Sasquatch Ale,16,1,24 - 12 oz bottles,14,111,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep
10287,107,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,1276,46,96,15,15,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Callahan,Laura,Inside Sales Coordinator,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10288,108,REGGC,4,1996-08-23,1996-09-20,1996-09-03,1,745,54,59,10,1,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Peacock,Margaret,Sales Representative,Tourtière,25,6,16 pies,745,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10288,109,REGGC,4,1996-08-23,1996-09-20,1996-09-03,1,745,68,10,3,1,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Peacock,Margaret,Sales Representative,Scottish Longbreads,8,3,10 boxes x 8 pieces,125,6,10,15,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10289,110,BSBEV,7,1996-08-26,1996-09-23,1996-08-28,3,2277,3,8,30,0,B's Beverages,Victoria Ashworth,Sales Representative,King,Robert,Sales Representative,Aniseed Syrup,1,2,12 - 550 ml bottles,10,13,70,25,0,Condiments,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10289,111,BSBEV,7,1996-08-26,1996-09-23,1996-08-28,3,2277,64,266,9,0,B's Beverages,Victoria Ashworth,Sales Representative,King,Robert,Sales Representative,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,3325,22,80,30,0,Grains/Cereals,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10290,112,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,797,5,17,20,0,Comércio Mineiro,Pedro Afonso,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Chef Anton's Gumbo Mix,2,2,36 boxes,2135,0,0,0,1,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10290,113,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,797,29,99,15,0,Comércio Mineiro,Pedro Afonso,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs,12379,0,0,0,1,Meat/Poultry,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10290,114,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,797,49,16,15,0,Comércio Mineiro,Pedro Afonso,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Maxilaku,23,3,24 - 50 g pkgs,20,10,60,15,0,Confections,Karkki Oy,Anne Heikkonen,Product Manager
10290,115,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,797,77,104,10,0,Comércio Mineiro,Pedro Afonso,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Original Frankfurter grüne SoÁEe,12,2,12 boxes,13,32,0,15,0,Condiments,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10291,116,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,64,13,48,20,1,Que Delícia,Bernardo Batista,Accounting Manager,Suyama,Michael,Sales Representative,Konbu,6,8,2 kg box,6,24,0,5,0,Seafood,Mayumi's,Mayumi Ohno,Marketing Representative
10291,117,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,64,44,155,24,1,Que Delícia,Bernardo Batista,Accounting Manager,Suyama,Michael,Sales Representative,Gula Malacca,20,2,20 - 2 kg bags,1945,27,0,15,0,Condiments,Leka Trading,Chandra Leka,Owner
10291,118,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,64,51,424,2,1,Que Delícia,Bernardo Batista,Accounting Manager,Suyama,Michael,Sales Representative,Manjimup Dried Apples,24,7,50 - 300 g pkgs,53,20,0,10,0,Produce,G'day, Mate,Wendy Mackenzie
10292,119,TRADH,1,1996-08-28,1996-09-25,1996-09-02,2,135,20,648,20,0,Tradição Hipermercados,Anabela Domingues,Sales Representative,Davolio,Nancy,Sales Representative,Sir Rodney's Marmalade,8,3,30 gift boxes,81,40,0,0,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10293,120,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,2118,18,50,12,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Carnarvon Tigers,7,8,16 kg pkg,625,42,0,0,0,Seafood,Pavlova, Ltd,Ian Devling
10293,121,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,2118,24,36,10,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Guaraná Fantástica,10,1,12 - 355 ml cans,45,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10293,122,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,2118,63,351,5,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Vegie-spread,7,2,15 - 625 g jars,439,24,0,5,0,Condiments,Pavlova, Ltd,Ian Devling
10293,123,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,2118,75,62,6,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Rhönbräu Klosterbier,12,1,24 - 05 l bottles,775,125,0,25,0,Beverages,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10294,124,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,14726,1,144,18,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Peacock,Margaret,Sales Representative,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10294,125,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,14726,17,312,15,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Peacock,Margaret,Sales Representative,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,Meat/Poultry,Pavlova, Ltd,Ian Devling
10294,126,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,14726,43,368,15,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Peacock,Margaret,Sales Representative,Ipoh Coffee,20,1,16 - 500 g tins,46,17,10,25,0,Beverages,Leka Trading,Chandra Leka,Owner
10294,127,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,14726,60,272,21,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Peacock,Margaret,Sales Representative,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10294,128,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,14726,75,62,6,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Peacock,Margaret,Sales Representative,Rhönbräu Klosterbier,12,1,24 - 05 l bottles,775,125,0,25,0,Beverages,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10295,129,VINET,2,1996-09-02,1996-09-30,1996-09-10,2,115,56,304,4,0,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Fuller,Andrew,Vice President  Sales,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs,38,21,10,30,0,Grains/Cereals,Pasta Buttini srl,Giovanni Giudici,Order Administrator
10296,130,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,12,11,168,12,0,LILA-Supermercado,Carlos González,Accounting Manager,Suyama,Michael,Sales Representative,Queso Cabrales,5,4,1 kg pkg,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10296,131,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,12,16,139,30,0,LILA-Supermercado,Carlos González,Accounting Manager,Suyama,Michael,Sales Representative,Pavlova,7,3,32 - 500 g boxes,1745,29,0,10,0,Confections,Pavlova, Ltd,Ian Devling
10296,132,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,12,69,288,15,0,LILA-Supermercado,Carlos González,Accounting Manager,Suyama,Michael,Sales Representative,Gudbrandsdalsost,15,4,10 kg pkg,36,26,0,15,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10297,133,BLONP,5,1996-09-04,1996-10-16,1996-09-10,2,574,39,144,60,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Buchanan,Steven,Sales Manager,Chartreuse verte,18,1,750 cc per bottle,18,69,0,5,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10297,134,BLONP,5,1996-09-04,1996-10-16,1996-09-10,2,574,72,278,20,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Buchanan,Steven,Sales Manager,Mozzarella di Giovanni,14,4,24 - 200 g pkgs,348,14,0,0,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10298,135,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,16822,2,152,40,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Suyama,Michael,Sales Representative,Chang,1,1,24 - 12 oz bottles,19,17,40,25,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10298,136,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,16822,36,152,40,25,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Suyama,Michael,Sales Representative,Inlagd Sill,17,8,24 - 250 g  jars,19,112,0,20,0,Seafood,Svensk Sjöföda AB,Michael Björn,Sales Representative
10298,137,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,16822,59,44,30,25,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Suyama,Michael,Sales Representative,Raclette Courdavault,28,4,5 kg pkg,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10298,138,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,16822,62,394,15,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Suyama,Michael,Sales Representative,Tarte au sucre,29,3,48 pies,493,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10299,139,RICAR,4,1996-09-06,1996-10-04,1996-09-13,2,2976,19,73,15,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Peacock,Margaret,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,92,25,0,5,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10299,140,RICAR,4,1996-09-06,1996-10-04,1996-09-13,2,2976,70,12,20,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Peacock,Margaret,Sales Representative,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,Beverages,Pavlova, Ltd,Ian Devling
10300,141,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,2,1768,66,136,30,0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Fuller,Andrew,Vice President  Sales,Louisiana Hot Spiced Okra,2,2,24 - 8 oz jars,17,4,100,20,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10300,142,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,2,1768,68,10,20,0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Fuller,Andrew,Vice President  Sales,Scottish Longbreads,8,3,10 boxes x 8 pieces,125,6,10,15,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10301,143,WANDK,8,1996-09-09,1996-10-07,1996-09-17,2,4508,40,147,10,0,Die Wandernde Kuh,Rita Müller,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Boston Crab Meat,19,8,24 - 4 oz tins,184,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10301,144,WANDK,8,1996-09-09,1996-10-07,1996-09-17,2,4508,56,304,20,0,Die Wandernde Kuh,Rita Müller,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs,38,21,10,30,0,Grains/Cereals,Pasta Buttini srl,Giovanni Giudici,Order Administrator
10302,145,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,627,17,312,40,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Peacock,Margaret,Sales Representative,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,Meat/Poultry,Pavlova, Ltd,Ian Devling
10302,146,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,627,28,364,28,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Peacock,Margaret,Sales Representative,Rössle Sauerkraut,12,7,25 - 825 g cans,456,26,0,0,1,Produce,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10302,147,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,627,43,368,12,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Peacock,Margaret,Sales Representative,Ipoh Coffee,20,1,16 - 500 g tins,46,17,10,25,0,Beverages,Leka Trading,Chandra Leka,Owner
10303,148,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,10783,40,147,40,1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Boston Crab Meat,19,8,24 - 4 oz tins,184,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10303,149,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,10783,65,168,30,1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,2105,76,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10303,150,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,10783,68,10,15,1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Scottish Longbreads,8,3,10 boxes x 8 pieces,125,6,10,15,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10304,151,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,6379,49,16,30,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Maxilaku,23,3,24 - 50 g pkgs,20,10,60,15,0,Confections,Karkki Oy,Anne Heikkonen,Product Manager
10304,152,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,6379,59,44,10,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Raclette Courdavault,28,4,5 kg pkg,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10304,153,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,6379,71,172,2,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Davolio,Nancy,Sales Representative,Flotemysost,15,4,10 - 500 g pkgs,215,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10305,154,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,25762,18,50,25,1,Old World Delicatessen,Rene Phillips,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Carnarvon Tigers,7,8,16 kg pkg,625,42,0,0,0,Seafood,Pavlova, Ltd,Ian Devling
10305,155,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,25762,29,99,25,1,Old World Delicatessen,Rene Phillips,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs,12379,0,0,0,1,Meat/Poultry,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10305,156,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,25762,39,144,30,1,Old World Delicatessen,Rene Phillips,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Chartreuse verte,18,1,750 cc per bottle,18,69,0,5,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10306,157,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,756,30,207,10,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Davolio,Nancy,Sales Representative,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,2589,10,0,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets
10306,158,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,756,53,262,10,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Davolio,Nancy,Sales Representative,Perth Pasties,24,6,48 pieces,328,0,0,0,1,Meat/Poultry,G'day, Mate,Wendy Mackenzie
10306,159,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,756,54,59,5,0,Romero y tomillo,Alejandra Camino,Accounting Manager,Davolio,Nancy,Sales Representative,Tourtière,25,6,16 pies,745,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10307,160,LONEP,2,1996-09-17,1996-10-15,1996-09-25,2,56,62,394,10,0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Fuller,Andrew,Vice President  Sales,Tarte au sucre,29,3,48 pies,493,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10307,161,LONEP,2,1996-09-17,1996-10-15,1996-09-25,2,56,68,10,3,0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Fuller,Andrew,Vice President  Sales,Scottish Longbreads,8,3,10 boxes x 8 pieces,125,6,10,15,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10308,162,ANATR,7,1996-09-18,1996-10-16,1996-09-24,3,161,69,288,1,0,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,King,Robert,Sales Representative,Gudbrandsdalsost,15,4,10 kg pkg,36,26,0,15,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10308,163,ANATR,7,1996-09-18,1996-10-16,1996-09-24,3,161,70,12,5,0,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,King,Robert,Sales Representative,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,Beverages,Pavlova, Ltd,Ian Devling
10309,164,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,473,4,176,20,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Leverling,Janet,Sales Representative,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22,53,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10309,165,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,473,6,20,30,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Leverling,Janet,Sales Representative,Grandma's Boysenberry Spread,3,2,12 - 8 oz jars,25,120,0,25,0,Condiments,Grandma Kelly's Homestead,Regina Murphy,Sales Representative
